1475,6.04,2.70,1.28,88,001100.990
1475,5.99,2.64,1.49,55,001101.090
1475,5.97,2.57,1.70,57,001101.190
1475,5.99,2.58,1.65,56,001101.290
1475,5.97,2.54,1.83,57,001101.390
1475,5.98,2.52,1.90,57,001101.490
1475,5.98,2.54,1.81,56,001101.590
1475,5.99,2.57,1.71,56,001101.690
1475,6.00,2.56,1.80,57,001101.790
1475,5.97,2.53,1.91,56,001101.890
1475,5.95,2.48,2.05,57,001101.990
1475,5.94,2.46,2.14,57,001102.090
1475,5.94,2.47,2.12,56,001102.190
1475,5.98,2.52,2.03,57,001102.290
1475,5.95,2.53,2.06,55,001102.390
1475,5.93,2.54,2.06,55,001102.490
1475,5.95,2.59,1.82,86,001102.590
1475,5.94,2.63,1.62,84,001102.690
1475,5.95,2.67,1.48,86,001102.790
1475,5.97,2.70,1.41,56,001102.890
1475,6.00,2.70,1.45,57,001102.990
1475,6.07,2.77,1.39,91,001103.090
1475,6.10,2.81,1.33,90,001103.190
1475,6.07,2.81,1.32,90,001103.290
1475,6.08,2.83,1.40,97,001103.390
1475,6.22,2.87,1.35,90,001103.490
1475,6.18,2.80,1.40,96,001103.590
1475,6.22,2.85,1.30,86,001103.690
1475,6.21,2.85,1.29,92,001103.790
1475,6.19,2.84,1.19,82,001103.900
1475,6.21,2.83,1.28,58,001104.000
1475,6.26,2.81,1.29,95,001104.100
1475,6.27,2.75,1.39,59,001104.200
1475,6.27,2.71,1.49,59,001104.300
1475,6.19,2.66,1.50,56,001104.400
1475,6.14,2.57,1.69,58,001104.500
1475,6.15,2.58,1.68,58,001104.600
1475,6.13,2.55,1.73,57,001104.700
1475,6.14,2.58,1.61,57,001104.800
1475,6.16,2.63,1.49,90,001104.900
1475,6.19,2.65,1.37,58,001105.000
1475,6.23,2.63,1.35,95,001105.100
1475,6.24,2.56,1.37,97,001105.200
1475,6.25,2.50,1.28,59,001105.300
1475,6.14,2.42,1.24,54,001105.400
1475,6.00,2.34,1.20,52,001105.500
1475,5.87,2.28,1.30,55,001105.600
1475,5.69,2.24,1.38,62,001105.700
1475,5.52,2.25,1.45,67,001105.800
1475,5.39,2.31,1.40,68,001105.900
1475,5.26,2.36,1.52,76,001106.000
1475,5.20,2.46,1.39,67,001106.100
