1475,3.73,15.85,1.61,91,000092.030
1475,3.65,15.91,1.85,80,000092.130
1475,3.62,15.91,1.99,84,000092.230
1475,3.58,15.92,2.09,84,000092.330
1475,3.56,15.91,2.17,83,000092.430
1475,3.54,15.94,2.26,81,000092.530
1475,3.59,15.96,2.11,92,000092.630
1475,3.56,15.93,2.08,91,000092.730
1475,3.51,15.91,2.15,85,000092.830
1475,3.46,15.93,2.21,84,000092.930
1475,3.42,15.93,2.28,83,000093.030
1475,3.41,15.95,2.27,87,000093.130
1475,3.39,15.96,2.29,85,000093.230
1475,3.40,15.95,2.26,89,000093.330
1475,3.38,15.95,2.30,84,000093.430
1475,3.36,15.96,2.34,83,000093.530
1475,3.36,15.96,2.35,85,000093.630
1475,3.35,15.96,2.37,84,000093.730
1475,3.35,15.95,2.31,89,000093.830
1475,3.34,15.95,2.31,86,000093.930
1475,3.35,15.97,2.28,89,000094.030
1475,3.34,16.00,2.28,99,000094.130
1475,3.34,16.00,2.25,99,000094.230
1475,3.33,16.01,2.26,87,000094.330
1475,3.33,16.01,2.27,87,000094.430
1475,3.34,16.02,2.26,88,000094.530
1475,3.41,16.01,2.10,93,000094.630
1475,3.41,16.00,2.07,98,000094.730
1475,3.39,15.99,2.10,88,000094.830
1475,3.39,15.99,2.15,86,000094.930
1475,3.38,15.97,2.17,88,000095.030
1475,3.44,15.98,2.03,93,000095.130
1475,3.40,15.98,2.11,85,000095.230
1475,3.35,16.04,2.19,84,000095.330
1475,3.34,16.04,2.23,86,000095.430
1475,3.33,16.02,2.27,85,000095.530
1475,3.38,16.02,2.13,95,000095.630
1475,3.34,16.04,2.29,76,000095.730
1475,3.36,16.02,2.06,90,000095.830
1475,3.36,16.01,2.05,91,000095.930
1475,3.37,16.01,2.10,88,000096.030
1475,3.36,16.02,2.11,90,000096.140
1475,3.33,16.04,2.14,88,000096.240
1475,3.32,16.05,2.17,87,000096.340
1475,3.32,16.04,2.13,92,000096.440
1475,3.38,16.05,1.98,92,000096.540
1475,3.38,16.04,1.91,95,000096.640
1475,3.39,16.04,1.75,89,000096.740
1475,3.38,16.03,1.82,92,000096.840
1475,3.36,16.04,1.90,89,000096.940
1475,3.33,16.04,1.96,90,000097.040
1475,3.34,16.02,1.97,92,000097.140
1475,3.35,16.01,1.98,92,000097.240
1475,3.35,15.99,2.00,91,000097.340
1475,3.40,15.91,1.93,94,000097.440
1475,3.41,15.89,1.91,97,000097.540
1475,3.43,15.88,1.87,95,000097.640
1475,3.36,15.87,1.89,93,000097.740
1475,3.29,15.91,1.90,93,000097.840
1475,3.24,15.93,1.96,90,000097.940
1475,3.26,15.96,1.96,98,000098.040
1475,3.22,15.98,2.02,89,000098.140
1475,3.20,16.01,2.03,99,000098.240
1475,3.22,16.04,1.93,95,000098.340
1475,3.13,16.07,1.96,90,000098.440
1475,3.10,16.09,2.02,88,000098.540
1475,3.13,16.20,2.04,98,000098.640
1475,3.04,16.31,2.23,71,000098.740
1475,3.07,16.40,2.13,92,000098.840
1475,3.16,16.51,2.04,93,000098.940
1475,3.22,16.61,2.06,88,000099.040
1475,3.28,16.69,2.15,81,000099.140
1475,3.33,16.72,2.25,79,000099.240
1475,3.51,16.69,2.03,82,000099.340
1475,3.59,16.70,2.04,90,000099.440
1475,3.69,16.68,1.95,87,000099.540
1475,3.76,16.63,1.96,91,000099.640
1475,3.82,16.55,1.81,85,000099.740
1475,3.91,16.48,1.71,84,000099.840
1475,3.86,16.47,1.94,78,000099.940
1475,3.78,16.25,2.09,79,000100.040
1475,3.65,15.59,2.40,55,000100.140
1475,3.67,14.58,2.55,71,000100.240
1475,3.88,13.29,2.70,87,000100.340
1475,4.14,12.02,3.10,91,000100.440
1475,5.06,10.82,3.05,72,000100.540
1475,6.00,9.79,2.88,78,000100.640
1475,7.09,9.03,2.80,86,000100.740
1475,7.90,8.67,1.90,31,000100.840
1475,9.03,8.33,2.71,28,000100.940
1475,10.11,8.06,3.45,50,000101.040
1475,11.08,8.05,4.11,63,000101.150
1475,11.79,8.18,4.65,64,000101.250
1475,13.63,9.60,5.45,44,000101.550
1475,14.09,10.26,5.47,52,000101.650
1475,14.40,11.02,5.45,64,000101.750
1475,13.73,14.01,1.41,44,000102.150
1475,12.78,15.13,0.85,70,000102.350
1475,12.15,15.64,0.69,67,000102.450
1475,11.53,16.15,0.57,59,000102.550
1475,10.68,16.41,0.58,53,000102.650
1475,9.99,16.75,0.72,49,000102.750
1475,9.27,16.94,0.85,54,000102.850
1475,8.54,16.96,0.96,60,000102.950
1475,7.78,16.80,0.95,64,000103.050
1475,7.06,16.52,0.92,66,000103.150
1475,6.41,16.17,0.94,71,000103.250
1475,5.83,15.76,1.03,76,000103.350
1475,5.16,15.45,1.56,56,000103.450
1475,4.67,15.14,1.97,51,000103.550
1475,4.30,14.71,2.25,57,000103.650
1475,4.01,14.27,2.51,62,000103.750
1475,3.79,13.92,2.73,63,000103.850
1475,3.64,13.52,2.88,67,000103.950
1475,3.55,13.09,2.94,70,000104.050
1475,3.65,12.66,2.62,72,000104.150
1475,3.66,12.19,2.74,75,000104.250
1475,3.78,11.80,2.68,80,000104.350
1475,3.91,11.39,2.58,87,000104.450
1475,4.19,11.07,2.38,75,000104.550
1475,4.34,10.66,2.34,84,000104.650
1475,4.56,10.29,2.19,69,000104.750
1475,4.94,9.97,2.00,51,000104.850
1475,5.34,9.68,1.74,32,000104.950
1475,5.80,9.41,1.41,48,000105.050
1475,6.38,9.10,1.11,64,000105.150
1475,6.77,8.85,0.87,61,000105.250
1475,7.19,8.64,0.78,46,000105.350
1475,7.52,8.46,0.69,43,000105.450
1475,7.76,8.35,0.63,45,000105.550
1475,7.94,8.26,0.57,44,000105.650
1475,8.07,8.20,0.53,44,000105.760
1475,8.18,8.16,0.51,46,000105.860
1475,8.26,8.14,0.50,46,000105.960
1475,8.32,8.11,0.48,45,000106.060
1475,8.37,8.08,0.49,46,000106.160
1475,8.40,8.08,0.48,46,000106.260
1475,8.42,8.07,0.47,45,000106.360
1475,8.43,8.06,0.47,45,000106.460
1475,8.44,8.05,0.46,44,000106.560
1475,8.45,8.04,0.45,45,000106.660
1475,8.46,8.03,0.44,44,000106.760
1475,8.45,8.02,0.44,43,000106.860
1475,8.46,8.03,0.44,46,000106.960
1475,8.47,8.02,0.44,45,000107.060
1475,8.47,8.03,0.45,46,000107.160
1475,8.47,8.03,0.45,45,000107.260
1475,8.48,8.04,0.44,45,000107.360
1475,8.49,8.03,0.44,45,000107.460
1475,8.48,8.04,0.45,45,000107.560
1475,8.49,8.04,0.46,47,000107.660
1475,8.50,8.04,0.46,45,000107.760
1475,8.50,8.05,0.46,47,000107.860
1475,8.51,8.04,0.46,46,000107.960
1475,8.51,8.04,0.46,45,000108.060
1475,8.50,8.03,0.45,44,000108.160
1475,8.50,8.03,0.45,45,000108.260
1475,8.50,8.04,0.46,47,000108.360
1475,8.49,8.03,0.45,44,000108.460
1475,8.49,8.01,0.45,44,000108.560
1475,8.49,8.01,0.46,47,000108.660
1475,8.49,8.01,0.44,43,000108.760
1475,8.50,8.02,0.45,47,000108.860
1475,8.50,8.01,0.44,44,000108.960
1475,8.50,8.03,0.45,46,000109.060
1475,8.48,8.01,0.43,42,000109.160
1475,8.48,8.02,0.44,46,000109.260
1475,8.48,8.02,0.44,45,000109.360
1475,8.49,8.03,0.45,46,000109.460
1475,8.49,8.03,0.44,45,000109.560
1475,8.48,8.04,0.44,45,000109.660
1475,8.49,8.03,0.44,45,000109.760
1475,8.49,8.03,0.45,46,000109.860
1475,8.51,8.05,0.45,47,000109.960
1475,8.50,8.05,0.45,45,000110.060
1475,8.50,8.04,0.45,45,000110.160
1475,8.50,8.02,0.44,44,000110.260
1475,8.51,8.01,0.45,46,000110.360
1475,8.50,8.02,0.45,46,000110.460
1475,8.50,8.02,0.44,44,000110.560
1475,8.50,8.02,0.44,45,000110.670
1475,8.49,8.03,0.44,44,000110.770
1475,8.50,8.02,0.44,46,000110.870
1475,8.50,8.03,0.44,46,000110.970
1475,8.49,8.03,0.44,45,000111.070
1475,8.50,8.03,0.45,46,000111.170
1475,8.51,8.03,0.45,46,000111.270
