1475,13.05,14.47,1.08,85,000413.780
1475,13.06,14.51,1.16,90,000413.880
1475,13.08,14.52,1.19,84,000413.980
1475,13.08,14.54,1.20,85,000414.080
1475,13.06,14.57,1.18,60,000414.180
1475,13.05,14.60,1.18,60,000414.280
1475,13.03,14.61,1.19,60,000414.380
1475,13.07,14.61,1.24,87,000414.480
1475,13.08,14.62,1.24,86,000414.580
1475,13.09,14.63,1.27,89,000414.680
1475,13.11,14.64,1.34,58,000414.780
1475,13.11,14.66,1.38,59,000414.880
1475,13.11,14.68,1.46,58,000414.980
1475,13.09,14.67,1.47,60,000415.080
1475,13.08,14.66,1.43,88,000415.180
1475,13.07,14.66,1.43,60,000415.280
1475,13.07,14.68,1.46,59,000415.380
1475,13.08,14.68,1.47,92,000415.480
1475,13.09,14.69,1.47,92,000415.580
1475,13.08,14.68,1.44,89,000415.680
1475,13.04,14.69,1.39,60,000415.780
1475,13.02,14.72,1.40,93,000415.880
1475,12.99,14.74,1.41,94,000415.980
1475,12.97,14.76,1.36,60,000416.080
1475,12.96,14.77,1.34,60,000416.180
1475,12.97,14.80,1.43,59,000416.280
1475,12.95,14.81,1.42,60,000416.380
1475,12.92,14.80,1.38,61,000416.480
1475,12.90,14.80,1.38,61,000416.580
1475,12.87,14.78,1.35,62,000416.680
1475,12.90,14.80,1.40,59,000416.780
1475,12.85,14.82,1.42,62,000416.880
1475,12.69,14.83,1.40,85,000416.980
1475,12.62,14.85,1.41,53,000417.080
1475,12.63,14.90,1.29,56,000417.180
1475,12.54,14.90,1.27,51,000417.280
1475,12.56,14.96,1.20,55,000417.380
1475,12.61,15.03,1.14,57,000417.480
1475,12.57,15.06,1.15,53,000417.580
1475,12.53,15.08,1.13,53,000417.680
1475,12.50,15.11,1.18,52,000417.780
1475,12.60,15.15,1.08,58,000417.880
1475,12.54,15.17,1.25,50,000417.980
1475,12.60,15.18,1.08,58,000418.080
1475,12.65,15.19,0.97,58,000418.180
1475,12.58,15.19,1.06,51,000418.280
1475,12.64,15.23,0.96,58,000418.380
1475,12.60,15.25,1.01,53,000418.480
1475,12.59,15.28,1.02,54,000418.580
1475,12.59,15.30,1.01,54,000418.680
1475,12.63,15.34,1.02,56,000418.790
1475,12.65,15.41,1.16,54,000418.890
1475,12.81,15.45,1.01,62,000418.990
1475,13.21,15.48,1.01,67,000419.190
1475,13.23,15.40,0.89,55,000419.290
1475,13.35,15.31,0.90,56,000419.390
1475,13.45,15.21,0.91,54,000419.490
1475,13.52,15.14,1.00,55,000419.590
1475,13.40,14.90,0.91,54,000419.690
1475,13.40,14.84,0.93,56,000419.790
1475,13.45,14.80,0.99,53,000419.890
1475,13.31,14.61,0.81,37,000419.990
1475,13.35,14.64,1.01,55,000420.090
1475,13.26,14.69,1.02,83,000420.190
1475,13.27,14.78,1.14,56,000420.290
1475,12.86,14.79,1.27,69,000420.390
1475,nan,nan,nan,0,000420.490
1475,nan,nan,nan,0,000420.590
1475,nan,nan,nan,0,000420.690
1475,11.08,13.93,1.28,95,000420.790
1475,nan,nan,nan,0,000420.890
1475,nan,nan,nan,0,000420.990
1475,nan,nan,nan,0,000421.090
1475,nan,nan,nan,0,000421.190
1475,9.67,11.78,1.14,46,000421.290
1475,8.63,10.29,0.92,62,000421.390
1475,7.95,8.99,0.65,76,000421.490
1475,7.56,7.89,0.33,82,000421.590
1475,7.40,6.83,0.07,85,000421.690
1475,8.21,4.66,2.22,36,000421.890
1475,8.79,3.72,2.75,34,000421.990
1475,9.41,2.95,3.00,22,000422.090
1475,10.04,2.28,3.05,16,000422.190
1475,11.42,1.54,2.76,68,000422.390
1475,12.04,1.26,2.64,74,000422.490
1475,12.70,1.16,2.55,77,000422.590
1475,13.33,1.11,2.64,80,000422.690
1475,14.00,1.33,2.01,79,000422.790
1475,14.60,1.76,1.37,70,000422.890
1475,15.11,2.17,1.02,80,000422.990
1475,15.96,3.27,0.52,52,000423.190
1475,16.28,3.89,0.39,52,000423.290
1475,16.53,4.41,0.40,58,000423.390
1475,16.69,4.93,0.48,62,000423.490
1475,16.79,5.43,0.53,66,000423.590
1475,16.82,5.86,0.68,67,000423.690
1475,16.78,6.31,0.74,70,000423.800
1475,16.70,6.80,0.81,76,000423.900
1475,16.59,7.03,0.83,75,000424.000
1475,16.42,7.12,1.20,59,000424.100
1475,16.23,7.25,1.41,66,000424.200
1475,16.03,7.36,1.61,62,000424.300
1475,15.82,7.45,1.81,58,000424.400
1475,15.58,7.51,2.02,49,000424.500
1475,15.36,7.50,2.23,45,000424.600
1475,15.08,7.47,2.44,28,000424.700
1475,14.85,7.54,2.58,36,000424.800
1475,14.63,7.64,2.73,36,000424.900
1475,14.48,7.78,2.86,39,000425.000
1475,14.20,8.02,2.08,29,000425.100
1475,14.18,8.10,2.38,42,000425.200
1475,14.15,8.19,2.61,42,000425.300
1475,14.14,8.25,2.77,44,000425.400
1475,14.08,8.47,2.87,44,000427.100
1475,14.09,8.46,2.97,43,000427.200
1475,14.01,8.55,2.25,40,000427.300
1475,14.03,8.54,2.51,43,000427.400
1475,14.06,8.52,2.71,44,000427.500
1475,14.08,8.49,2.86,43,000427.600
1475,14.07,8.48,2.97,41,000427.700
1475,14.08,8.47,3.05,43,000427.800
1475,14.00,8.54,2.35,41,000428.000
1475,14.08,8.49,3.03,44,000435.020
