1475,15.74,15.45,0.62,96,000031.710
1475,15.76,15.46,0.64,88,000031.810
1475,15.82,15.53,0.70,93,000031.910
1475,15.90,15.57,0.70,89,000032.010
1475,15.93,15.61,0.74,93,000032.110
1475,15.90,15.59,0.73,89,000032.210
1475,15.91,15.60,0.72,89,000032.310
1475,15.91,15.60,0.72,89,000032.410
1475,15.90,15.60,0.67,86,000032.510
1475,15.93,15.66,0.69,91,000032.610
1475,15.90,15.66,0.68,88,000032.710
1475,15.91,15.71,0.69,91,000032.810
1475,15.88,15.71,0.62,84,000032.910
1475,15.83,15.69,0.53,80,000033.010
1475,15.71,15.59,0.47,78,000033.110
1475,15.59,15.49,0.41,76,000033.210
1475,15.65,15.57,0.48,89,000033.310
1475,15.70,15.62,0.52,89,000033.410
1475,15.69,15.56,0.48,81,000033.510
1475,15.65,15.64,0.54,90,000033.610
1475,15.67,15.67,0.49,82,000033.710
1475,15.60,15.59,0.47,82,000033.810
1475,15.56,15.50,0.40,76,000033.910
1475,15.55,15.46,0.40,82,000034.010
1475,15.52,15.42,0.42,83,000034.110
1475,15.51,15.38,0.45,84,000034.210
1475,15.51,15.36,0.38,76,000034.310
1475,15.56,15.36,0.37,81,000034.410
1475,15.54,15.31,0.40,83,000034.510
1475,15.56,15.29,0.39,80,000034.610
1475,15.53,15.28,0.35,78,000034.710
1475,15.49,15.29,0.42,86,000034.810
1475,15.46,15.30,0.45,84,000034.910
1475,15.44,15.35,0.42,81,000035.010
1475,15.42,15.49,0.46,85,000035.110
1475,15.41,15.49,0.43,81,000035.210
1475,15.39,15.60,0.46,84,000035.310
1475,15.35,15.57,0.52,87,000035.410
1475,15.41,15.64,0.48,82,000035.510
1475,15.39,15.62,0.42,78,000035.610
1475,15.35,15.57,0.45,84,000035.710
1475,15.32,15.53,0.43,80,000035.810
1475,15.25,15.48,0.37,74,000035.910
1475,15.28,15.52,0.37,82,000036.010
1475,15.31,15.48,0.46,88,000036.110
1475,15.32,15.47,0.54,89,000036.210
1475,15.29,15.46,0.55,85,000036.310
1475,15.23,15.47,0.58,86,000036.410
1475,15.17,15.49,0.58,83,000036.510
1475,15.13,15.52,0.60,85,000036.610
1475,15.16,15.56,0.58,84,000036.720
1475,15.07,15.49,0.49,74,000036.820
1475,15.09,15.57,0.46,79,000036.920
1475,15.11,15.64,0.52,86,000037.020
1475,15.00,15.59,0.47,75,000037.120
1475,15.03,15.58,0.49,84,000037.220
1475,14.99,15.59,0.42,74,000037.320
1475,14.92,15.55,0.47,81,000037.420
1475,14.96,15.62,0.45,79,000037.520
1475,14.93,15.58,0.39,73,000037.620
1475,14.97,15.63,0.43,83,000037.720
1475,15.02,15.68,0.55,90,000037.820
1475,14.92,15.59,0.54,78,000037.920
1475,14.86,15.63,0.62,85,000038.020
1475,14.84,15.61,0.59,80,000038.120
1475,14.81,15.63,0.57,78,000038.220
1475,14.71,15.56,0.50,71,000038.320
1475,14.74,15.60,0.49,78,000038.420
1475,14.68,15.54,0.47,75,000038.520
1475,14.66,15.51,0.44,74,000038.620
1475,14.79,15.63,0.50,86,000038.720
1475,14.74,15.58,0.45,73,000038.820
1475,14.86,15.71,0.50,85,000038.920
1475,14.97,15.80,0.48,81,000039.020
1475,15.03,15.86,0.50,84,000039.120
1475,15.06,15.88,0.54,85,000039.220
1475,15.09,15.89,0.55,84,000039.320
1475,15.08,15.89,0.52,80,000039.420
1475,14.91,15.74,0.46,70,000039.520
1475,14.80,15.63,0.41,70,000039.620
1475,14.81,15.65,0.44,80,000039.720
1475,14.87,15.73,0.44,80,000039.820
1475,14.98,15.84,0.59,91,000039.920
1475,15.02,15.90,0.53,78,000040.020
1475,14.95,15.81,0.49,76,000040.120
1475,15.12,15.90,0.61,93,000040.220
1475,15.13,15.79,0.50,76,000040.320
1475,15.26,15.71,0.37,75,000040.520
1475,15.28,15.65,0.39,83,000040.620
1475,15.32,15.57,0.37,79,000040.720
1475,15.34,15.50,0.39,82,000040.820
1475,15.35,15.43,0.42,83,000040.920
1475,15.35,15.26,0.38,74,000041.020
1475,15.44,15.22,0.40,81,000041.120
1475,15.49,15.20,0.45,85,000041.220
1475,15.56,15.29,0.40,80,000041.320
1475,15.49,15.28,0.41,82,000041.420
1475,15.41,15.41,0.71,94,000041.620
1475,14.88,15.32,0.74,56,000041.730
1475,14.09,15.26,0.91,69,000041.830
1475,nan,nan,nan,0,000041.930
1475,nan,nan,nan,0,000042.030
1475,nan,nan,nan,0,000042.130
1475,nan,nan,nan,0,000042.230
1475,nan,nan,nan,0,000042.330
1475,nan,nan,nan,0,000042.430
1475,nan,nan,nan,0,000042.530
1475,nan,nan,nan,0,000042.630
1475,nan,nan,nan,0,000042.730
1475,nan,nan,nan,0,000042.830
1475,nan,nan,nan,0,000042.930
1475,nan,nan,nan,0,000043.030
1475,12.75,12.16,1.65,97,000043.130
1475,11.67,10.30,0.55,81,000043.230
1475,11.07,8.92,-0.42,81,000043.330
1475,11.43,7.76,1.40,76,000043.430
1475,11.95,6.95,2.72,74,000043.530
1475,12.55,6.37,3.62,73,000043.630
1475,13.22,5.85,4.16,75,000043.730
1475,13.85,5.67,2.48,44,000043.830
1475,14.49,5.62,1.30,37,000043.930
1475,15.17,5.77,0.57,31,000044.030
1475,15.82,6.05,0.15,39,000044.130
1475,16.40,6.50,0.08,70,000044.230
1475,16.91,6.95,0.08,59,000044.330
1475,17.39,7.42,0.54,56,000044.430
1475,17.70,8.04,0.54,55,000044.530
1475,17.82,10.33,0.42,61,000044.830
1475,16.34,13.06,0.57,79,000045.230
1475,15.85,13.53,0.61,67,000045.330
1475,15.32,13.87,0.67,55,000045.430
1475,14.82,14.16,0.79,55,000045.530
1475,14.22,14.28,0.84,65,000045.630
1475,13.79,14.42,1.03,64,000045.730
1475,13.36,14.47,1.11,68,000045.830
1475,12.97,14.46,1.30,70,000045.930
1475,12.62,14.40,1.40,72,000046.030
1475,12.27,14.37,1.35,51,000046.130
1475,12.00,14.31,1.39,53,000046.230
1475,11.75,14.22,1.55,55,000046.330
1475,11.51,14.04,1.56,54,000046.430
1475,11.29,13.84,1.62,57,000046.530
1475,11.10,13.46,1.63,65,000046.630
1475,10.93,13.13,1.49,50,000046.740
1475,10.77,12.76,1.28,58,000046.840
1475,10.72,12.42,1.01,48,000046.940
1475,10.60,12.14,0.90,48,000047.040
1475,10.54,11.94,0.69,48,000047.140
1475,10.44,11.79,0.62,45,000047.240
1475,10.37,11.68,0.55,44,000047.340
1475,10.31,11.59,0.52,46,000047.440
1475,10.27,11.52,0.50,45,000047.540
1475,10.24,11.47,0.49,46,000047.640
1475,10.22,11.43,0.47,45,000047.740
1475,10.20,11.40,0.46,47,000047.840
1475,10.18,11.37,0.45,46,000047.940
1475,10.18,11.37,0.44,44,000048.040
1475,10.19,11.35,0.43,45,000048.140
1475,10.19,11.34,0.43,45,000048.240
1475,10.18,11.34,0.42,44,000048.340
1475,10.18,11.33,0.41,45,000048.440
1475,10.17,11.32,0.42,47,000048.540
1475,10.16,11.32,0.41,44,000048.640
1475,10.17,11.31,0.41,45,000048.740
1475,10.17,11.32,0.40,44,000048.840
1475,10.18,11.33,0.38,43,000048.940
1475,10.17,11.31,0.39,46,000049.040
1475,10.17,11.31,0.40,46,000049.140
1475,10.17,11.31,0.38,44,000049.240
1475,10.18,11.33,0.37,43,000049.340
1475,10.18,11.33,0.38,44,000049.440
1475,10.18,11.32,0.36,43,000049.540
1475,10.20,11.35,0.37,43,000049.640
1475,10.19,11.33,0.36,44,000049.740
1475,10.20,11.33,0.36,44,000049.840
1475,10.19,11.33,0.37,45,000049.940
1475,10.20,11.32,0.37,44,000050.040
1475,10.20,11.33,0.37,44,000050.140
1475,10.20,11.34,0.39,45,000050.240
1475,10.19,11.32,0.38,44,000050.340
1475,10.19,11.32,0.38,44,000050.440
1475,10.19,11.33,0.39,44,000050.540
1475,10.16,11.30,0.35,44,000050.640
1475,10.15,11.31,0.36,44,000050.740
